SalePrice,Gr Liv Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Garage Cars,Garage Area,Lot Area,Lot Frontage,Neighborhood,MS Zoning,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Type,Kitchen Qual,Bsmt Qual,Central Air,House Style
140000,1812,5,9,1900,1996,2.0,672.0,7630,76.0,OldTown,RM,2,0,8,1,Detchd,Gd,Gd,Y,2Story
244400,2403,7,7,1940,1950,1.0,349.0,24090,,ClearCr,RL,2,0,10,2,Attchd,TA,TA,Y,2Story
173000,1675,5,5,1959,1959,1.0,365.0,15263,100.0,ClearCr,RL,2,0,8,2,Attchd,TA,Gd,Y,1Story
107500,1224,5,3,1917,1950,1.0,180.0,10632,72.0,ClearCr,RL,1,1,6,0,Detchd,Po,Gd,N,1.5Fin
100000,1392,5,4,1915,1950,0.0,0.0,9900,60.0,SWISU,RL,1,0,6,0,,TA,TA,N,1.5Fin
95000,919,6,5,1940,1950,1.0,231.0,6001,65.0,SWISU,RL,1,0,5,0,Detchd,TA,Fa,N,1.5Fin
93369,1884,4,1,1907,1950,0.0,0.0,6449,,SWISU,C (all),1,1,7,0,,TA,TA,N,2Story
114900,1680,5,7,1910,1950,2.0,450.0,6048,60.0,SWISU,RH,2,0,7,1,Detchd,TA,TA,Y,1.5Fin
94000,1020,5,8,1875,1996,0.0,0.0,6342,54.0,Sawyer,RL,1,0,6,0,,TA,TA,N,1.5Fin
136000,1832,4,3,1967,1967,0.0,0.0,10773,72.0,Sawyer,RL,2,0,8,0,,TA,TA,N,1Story
136500,1768,4,5,1968,1968,0.0,0.0,10778,72.0,Sawyer,RL,2,0,8,0,,TA,TA,N,1Story
131500,1039,5,4,1965,1965,2.0,504.0,11625,75.0,Sawyer,RL,1,1,6,0,Attchd,TA,TA,Y,1Story
121500,1392,5,6,1957,1996,2.0,528.0,11341,,Sawyer,RL,1,1,5,1,Detchd,TA,Gd,Y,1Story
125000,912,5,5,1967,1967,1.0,336.0,8521,70.0,Sawyer,RL,1,0,5,1,Detchd,TA,TA,Y,1Story
154000,1060,5,8,1968,2001,1.0,270.0,8246,,Sawyer,RL,1,0,6,1,Attchd,Gd,TA,Y,1Story
137900,892,5,7,1966,2008,1.0,416.0,7800,65.0,Sawyer,RL,1,0,5,0,Detchd,Gd,TA,Y,1Story
158000,1352,6,7,1969,1969,1.0,299.0,9364,80.0,Sawyer,RL,1,1,7,0,Attchd,TA,TA,Y,2Story
137250,864,5,5,1968,1968,1.0,280.0,7832,65.0,Sawyer,RL,1,0,4,0,Detchd,TA,TA,Y,1Story
160250,1373,5,5,1978,1978,2.0,591.0,7424,,Sawyer,RL,1,0,5,2,Attchd,TA,Gd,Y,SFoyer
163000,1440,5,5,1968,1968,2.0,480.0,11227,86.0,Sawyer,RL,1,1,7,2,Attchd,TA,TA,Y,2Story
158900,1386,6,5,1978,1978,2.0,440.0,11616,,Sawyer,RL,2,1,6,1,Attchd,TA,TA,Y,2Story
328000,2260,7,5,1996,1997,2.0,533.0,14000,80.0,ClearCr,RL,2,1,7,0,Attchd,Gd,Ex,Y,2Story
270000,1483,7,7,1977,2001,2.0,690.0,20062,,ClearCr,RL,1,1,4,2,Attchd,TA,Gd,Y,1Story
85000,756,4,4,1927,1950,2.0,440.0,9259,94.0,Sawyer,RL,1,0,4,0,Detchd,TA,Fa,N,1Story
128000,1067,4,7,1950,1995,2.0,436.0,9600,60.0,Sawyer,RL,2,0,4,0,Attchd,Gd,Gd,Y,1Story
260000,1524,7,6,1979,1979,2.0,586.0,23595,,ClearCr,RL,0,1,4,1,Attchd,Gd,Gd,Y,1Story
230000,1981,6,5,1978,1992,2.0,522.0,17082,,ClearCr,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
124000,1610,3,4,1938,1990,1.0,480.0,18600,124.0,Edwards,RL,2,0,8,1,Attchd,Fa,TA,Y,1.5Fin
83000,835,5,5,1920,1950,1.0,366.0,10625,85.0,Edwards,RL,1,0,5,0,Basment,TA,TA,N,1Story
144500,1074,6,7,1950,1987,1.0,467.0,11479,65.0,Edwards,RL,1,0,6,1,Attchd,Gd,TA,Y,1Story
129000,1144,5,6,1956,1956,1.0,596.0,9571,68.0,Edwards,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
127000,1531,4,6,1947,1979,1.0,209.0,9350,50.0,Edwards,RL,1,0,8,1,Detchd,TA,TA,Y,1.5Fin
128000,1172,5,7,1954,1998,1.0,366.0,9525,75.0,Edwards,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
186000,1212,6,5,2009,2009,2.0,460.0,10420,83.0,Edwards,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
308030,1508,7,5,2009,2010,2.0,572.0,17485,44.0,Edwards,RL,1,0,5,2,Attchd,Gd,Gd,Y,1Story
114000,1298,5,3,1964,1964,2.0,504.0,11200,,Edwards,RL,2,0,5,0,Detchd,TA,TA,Y,1Story
84900,930,4,7,1946,2006,1.0,308.0,11100,60.0,Edwards,RL,1,0,6,0,Detchd,Gd,,Y,1Story
178000,1732,6,5,1985,1985,2.0,476.0,9206,77.0,SawyerW,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
270000,1433,7,5,1987,1987,2.0,528.0,11980,83.0,SawyerW,RL,1,1,4,2,Attchd,Gd,Gd,Y,1Story
218000,1802,6,7,1993,1993,4.0,1017.0,12361,87.0,SawyerW,RL,2,1,8,1,2Types,Gd,Gd,Y,2Story
236000,1949,7,5,1993,1994,2.0,574.0,9938,80.0,SawyerW,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
147000,996,6,6,1992,1992,2.0,564.0,9069,73.0,SawyerW,RL,1,0,5,0,Attchd,Gd,Gd,Y,SFoyer
245350,1694,8,5,2008,2008,3.0,776.0,10475,64.0,CollgCr,RL,2,0,7,0,Attchd,Gd,Gd,Y,1Story
206000,1208,7,5,2006,2006,2.0,632.0,6762,64.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
198900,1226,7,5,2009,2009,3.0,740.0,10402,94.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
187000,1222,7,5,2010,2010,2.0,615.0,7360,64.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
320000,3222,7,5,1990,1990,3.0,594.0,12376,90.0,SawyerW,RL,3,0,11,2,Attchd,Gd,Gd,Y,2Story
138500,1445,6,8,1900,1993,2.0,484.0,14235,82.0,SawyerW,RL,2,0,6,0,Detchd,TA,Fa,Y,1.5Fin
155000,1052,6,7,1971,1971,2.0,440.0,8816,80.0,ClearCr,RL,1,0,6,0,Attchd,TA,TA,Y,SLvl
159000,965,5,5,1996,1996,2.0,580.0,11105,82.0,CollgCr,RL,1,0,4,0,Attchd,TA,Gd,Y,SFoyer
191000,1692,7,5,1997,1998,2.0,513.0,9337,,CollgCr,RL,2,1,8,1,Attchd,TA,Gd,Y,2Story
200500,1682,6,5,1998,1998,2.0,523.0,8750,70.0,CollgCr,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
150000,1026,5,8,1977,2004,1.0,308.0,15240,38.0,CollgCr,RL,1,1,5,0,Attchd,TA,Gd,Y,1Story
161750,1392,6,7,1977,1977,1.0,299.0,10900,,CollgCr,RL,1,1,6,0,Attchd,TA,Gd,Y,2Story
128200,894,5,6,1976,1976,1.0,308.0,10650,75.0,CollgCr,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
127000,876,5,6,1972,1972,2.0,484.0,7480,68.0,CollgCr,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
318000,1978,8,5,2003,2003,3.0,850.0,10389,80.0,CollgCr,RL,2,1,8,1,Attchd,Gd,Gd,Y,1Story
272000,1601,8,5,2001,2002,2.0,670.0,11423,,CollgCr,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
237000,1829,7,6,2003,2003,2.0,613.0,9548,44.0,CollgCr,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
240000,2098,7,5,1997,1997,2.0,621.0,9375,75.0,CollgCr,RL,2,1,9,1,Attchd,Gd,Gd,Y,2Story
224900,1661,7,5,1998,1998,2.0,598.0,12137,48.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
143750,848,6,5,2003,2003,2.0,420.0,4435,,CollgCr,RM,1,0,4,0,Attchd,Gd,Gd,Y,1Story
143000,848,6,5,2004,2004,2.0,420.0,4426,,CollgCr,RM,1,0,3,0,Attchd,Gd,Gd,Y,1Story
232000,1668,8,5,2003,2003,2.0,502.0,10635,48.0,CollgCr,RL,2,0,8,1,Attchd,Gd,Gd,Y,1Story
213000,1484,7,5,2004,2005,2.0,606.0,8400,70.0,CollgCr,RL,2,0,7,0,Attchd,Gd,Gd,Y,1Story
185500,1414,7,5,2004,2004,2.0,494.0,8773,65.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
84900,640,3,6,1945,2007,1.0,240.0,8777,67.0,Edwards,RL,1,0,5,0,Detchd,TA,,N,1Story
155891,992,5,6,1954,1954,1.0,319.0,8842,68.0,Edwards,RL,1,0,6,0,Detchd,TA,Fa,Y,1Story
100000,1664,5,5,1965,1965,0.0,0.0,9825,75.0,Edwards,RL,2,0,8,0,,TA,,N,1Story
144000,1196,5,6,1968,1968,1.0,336.0,10044,60.0,Edwards,RL,1,0,6,0,Attchd,TA,Gd,Y,1Story
64000,1120,4,5,1948,1950,2.0,480.0,11792,89.0,Edwards,RL,1,0,5,0,Detchd,Fa,TA,N,1.5Fin
125200,1096,6,6,1975,1975,1.0,352.0,6305,65.0,Edwards,RL,1,0,5,1,Detchd,TA,TA,Y,SLvl
107000,1117,6,5,1976,1976,2.0,672.0,7819,94.0,Edwards,RL,1,0,6,1,Detchd,TA,TA,Y,SLvl
90000,960,4,5,1958,1958,0.0,0.0,6410,64.0,Edwards,RL,1,0,5,0,,TA,TA,Y,1Story
140000,1121,4,5,2003,2004,2.0,440.0,8546,80.0,Edwards,RM,2,0,5,0,Attchd,TA,Gd,Y,1Story
113000,1487,6,4,1945,1950,1.0,220.0,8741,52.0,Edwards,RL,1,1,7,1,Detchd,TA,TA,Y,1.5Fin
80000,924,4,4,1941,1950,1.0,280.0,12180,60.0,Edwards,RL,1,0,5,0,Detchd,Fa,Gd,N,1.5Fin
144500,1526,5,6,1957,2002,1.0,364.0,8562,68.0,Edwards,RL,1,0,7,1,Basment,TA,TA,Y,1Story
104000,1296,5,6,1924,1999,1.0,260.0,4853,67.0,SWISU,RL,2,0,5,1,Detchd,Fa,TA,N,1Story
128000,1647,6,4,1915,1950,1.0,216.0,6858,66.0,SWISU,RL,1,1,6,0,Detchd,Fa,Gd,N,2Story
58500,864,3,3,1914,1950,1.0,200.0,8212,45.0,Edwards,RL,1,0,5,0,Detchd,TA,TA,N,1Story
127000,1691,5,6,1924,1950,1.0,308.0,5000,50.0,SWISU,RL,2,0,6,1,Detchd,Gd,TA,Y,1.5Fin
126000,856,6,6,1939,1950,2.0,399.0,7890,,SWISU,RL,1,0,4,1,Detchd,TA,TA,Y,1Story
160000,2650,4,6,1967,1967,0.0,0.0,7200,60.0,SWISU,RH,3,0,10,0,,TA,,Y,2Story
100000,1666,5,2,1931,1950,0.0,0.0,9839,51.0,SWISU,RL,1,0,7,1,,TA,TA,Y,1.5Fin
169000,2447,6,7,1919,1990,1.0,336.0,9638,50.0,SWISU,RL,2,0,10,1,Detchd,Gd,TA,Y,1.5Fin
257500,2133,7,6,1941,1985,1.0,312.0,10452,78.0,Crawfor,RL,1,1,8,2,Attchd,TA,Gd,Y,1.5Fin
215000,2177,5,6,1950,1991,2.0,484.0,15600,78.0,Crawfor,RL,2,1,11,0,Detchd,TA,TA,Y,2Story
266500,2340,7,9,1941,2006,1.0,252.0,9042,66.0,Crawfor,RL,2,0,9,2,Attchd,Gd,TA,Y,2Story
335000,1902,7,8,1959,2002,2.0,567.0,17500,100.0,Crawfor,RL,2,0,7,2,Attchd,Ex,Gd,Y,1Story
203135,1652,7,6,1994,2007,2.0,473.0,19645,85.0,Crawfor,RL,2,1,6,0,BuiltIn,Gd,Gd,Y,SLvl
185000,1034,8,6,1989,1989,2.0,598.0,3907,35.0,Blueste,RM,1,0,4,1,Attchd,Gd,Gd,Y,1Story
162500,1191,8,5,1989,1989,2.0,531.0,3907,35.0,Blueste,RM,2,0,5,1,Attchd,Gd,Gd,Y,1Story
289000,1801,7,8,1959,1997,2.0,484.0,15602,100.0,Crawfor,RL,2,0,6,2,Attchd,TA,TA,Y,1Story
125500,1154,4,8,1922,2007,1.0,240.0,5436,40.0,IDOTRR,RM,1,0,7,0,Detchd,Gd,TA,Y,1.5Fin
82000,540,2,5,1941,1950,1.0,200.0,8154,58.0,IDOTRR,RM,1,0,4,0,Detchd,TA,TA,Y,1Story
110000,1107,6,5,1921,1975,1.0,625.0,9140,50.0,IDOTRR,RM,1,0,5,0,Detchd,TA,TA,Y,1.5Fin
68400,1128,4,4,1920,1950,2.0,528.0,7500,60.0,IDOTRR,C (all),1,0,6,0,Detchd,TA,TA,Y,1.5Fin
102776,1178,4,7,1900,1950,1.0,384.0,8712,66.0,IDOTRR,C (all),1,0,7,0,Detchd,TA,TA,Y,1.5Fin
55993,1044,5,5,1952,1952,2.0,504.0,8712,66.0,IDOTRR,C (all),1,0,4,0,Basment,Fa,TA,N,1Story
50138,952,4,7,1896,1950,1.0,330.0,8712,66.0,IDOTRR,C (all),1,0,5,0,Detchd,TA,TA,Y,1Story
246000,1646,8,5,2004,2005,2.0,525.0,3811,44.0,Crawfor,RM,2,0,5,1,Attchd,Gd,Ex,Y,1Story
254900,1916,8,5,1998,1999,3.0,741.0,11050,85.0,Mitchel,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
190000,1285,6,7,1977,1977,2.0,473.0,9620,74.0,Mitchel,RL,2,0,6,1,Attchd,Gd,TA,Y,SLvl
201000,1560,7,5,2003,2003,2.0,573.0,9196,129.0,Mitchel,RL,2,0,7,0,Attchd,Gd,Ex,Y,1Story
169900,1034,6,5,1976,1976,3.0,888.0,12328,,Mitchel,RL,1,0,6,0,Attchd,TA,TA,Y,SLvl
170000,2048,6,5,1976,1976,2.0,776.0,12760,,Mitchel,RL,3,0,9,0,2Types,TA,TA,Y,1Story
160000,1687,5,5,1948,1950,2.0,572.0,57200,,Timber,RL,1,0,7,2,Detchd,TA,TA,Y,1Story
220000,1346,7,5,2008,2008,3.0,660.0,11896,88.0,Timber,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
179781,1214,7,5,2009,2010,2.0,520.0,9803,73.0,Timber,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
174000,1444,5,5,2006,2007,2.0,400.0,9802,73.0,Timber,RL,2,1,7,0,BuiltIn,TA,Gd,Y,2Story
269500,1968,8,5,2009,2010,3.0,680.0,12003,92.0,Timber,RL,2,1,8,1,BuiltIn,Ex,Ex,Y,2Story
214900,1894,7,5,2002,2003,2.0,510.0,11316,80.0,Timber,RL,2,1,8,1,BuiltIn,Gd,Gd,Y,2Story
202900,1908,8,5,2002,2002,2.0,431.0,14191,85.0,Timber,RL,2,1,9,0,Attchd,Gd,Gd,Y,2Story
378500,2018,9,5,2008,2009,3.0,746.0,13214,89.0,Timber,RL,2,0,10,1,Attchd,Ex,Ex,Y,1Story
169000,1264,5,5,1965,1977,2.0,528.0,15300,85.0,Mitchel,RL,1,0,7,1,Attchd,TA,TA,Y,1Story
173500,1430,5,5,2004,2005,2.0,624.0,10114,93.0,Mitchel,RL,2,0,7,0,Attchd,Gd,Ex,Y,1Story
139000,1824,6,5,1971,1971,0.0,0.0,9400,94.0,Mitchel,RL,2,2,8,0,,TA,TA,Y,2Story
166500,1344,5,5,1999,1999,2.0,686.0,11875,,Mitchel,RL,2,0,7,1,Attchd,TA,Gd,Y,1Story
83500,1092,4,5,1973,1973,1.0,286.0,1974,,MeadowV,RM,1,1,6,0,Attchd,TA,TA,Y,2Story
119500,945,5,6,1973,1973,1.0,253.0,2394,31.0,MeadowV,RM,1,0,5,1,Attchd,TA,Gd,Y,1Story
85000,1112,5,3,1976,1976,1.0,336.0,2592,36.0,MeadowV,RM,1,1,4,0,Attchd,TA,Gd,Y,2Story
76000,1092,4,7,1970,1970,0.0,0.0,1476,21.0,MeadowV,RM,1,1,5,0,,TA,TA,Y,2Story
75500,630,4,6,1972,1972,0.0,0.0,1491,21.0,MeadowV,RM,1,0,3,0,,TA,Gd,Y,SFoyer
88250,1092,4,4,1970,1970,0.0,0.0,1900,21.0,MeadowV,RM,1,1,5,0,,TA,TA,Y,2Story
85500,1092,4,6,1972,1972,1.0,286.0,1890,21.0,MeadowV,RM,1,1,5,0,Attchd,TA,TA,Y,2Story
130000,874,5,7,1971,2004,1.0,352.0,6953,50.0,Mitchel,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
157900,1188,5,7,1962,1962,1.0,312.0,26142,,Mitchel,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
149900,833,5,7,1984,1984,2.0,495.0,12887,76.0,Mitchel,RL,1,0,5,0,Attchd,Gd,Gd,Y,1Story
159000,2432,5,2,1985,1986,2.0,616.0,7700,70.0,Mitchel,RL,4,2,10,0,Attchd,TA,TA,Y,2Story
136000,1274,5,5,1991,1991,2.0,576.0,10475,63.0,Mitchel,RL,1,1,6,0,Detchd,TA,Gd,Y,2Story
161000,1479,5,5,1969,1969,1.0,275.0,10544,68.0,Mitchel,RL,2,0,8,0,Attchd,TA,TA,Y,1.5Fin
285000,1803,8,5,1994,1995,2.0,482.0,9892,76.0,Mitchel,RL,2,1,6,2,Attchd,Gd,Gd,Y,1Story
231000,1797,6,5,1993,1994,2.0,616.0,12961,74.0,Mitchel,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
124500,882,6,5,1956,1956,1.0,502.0,13008,74.0,NAmes,RL,1,0,5,0,Attchd,TA,Fa,Y,1Story
157000,1434,6,5,1974,1974,2.0,528.0,10200,85.0,NAmes,RL,2,0,7,1,Attchd,TA,TA,Y,1Story
345000,2704,8,7,1972,1995,2.0,538.0,13860,75.0,NAmes,RL,2,1,9,3,Attchd,Ex,Gd,Y,SLvl
189500,1608,6,5,1997,1997,2.0,470.0,10179,88.0,Gilbert,RL,2,1,7,1,Attchd,TA,Gd,Y,2Story
270000,2283,8,5,2003,2003,3.0,632.0,11792,,Gilbert,RL,2,1,9,1,BuiltIn,Gd,Gd,Y,2Story
189000,1628,7,5,1996,1997,2.0,390.0,8400,60.0,Gilbert,RL,2,1,7,1,BuiltIn,TA,Gd,Y,SLvl
377500,1746,9,5,2006,2007,3.0,758.0,14892,42.0,Gilbert,RL,2,0,7,2,Attchd,Ex,Ex,Y,1Story
168500,1474,7,5,1995,1996,2.0,400.0,8530,,Gilbert,RL,2,1,7,1,BuiltIn,TA,Gd,Y,SLvl
375000,2522,8,5,2004,2005,2.0,564.0,7296,28.0,StoneBr,RL,2,0,8,1,Attchd,Gd,Ex,Y,1Story
278000,1659,8,5,2000,2000,2.0,499.0,5664,40.0,StoneBr,RL,2,0,5,1,Attchd,Ex,Gd,Y,1Story
240000,1478,8,5,1998,1998,2.0,495.0,7380,61.0,StoneBr,RL,2,0,5,0,Attchd,TA,Gd,Y,1Story
239500,1734,8,5,1995,1996,2.0,528.0,8013,57.0,StoneBr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
177500,1382,7,5,1998,1998,2.0,396.0,8923,57.0,Gilbert,RL,2,1,7,1,BuiltIn,TA,Gd,Y,SLvl
185000,1718,7,5,1998,1998,2.0,427.0,10141,74.0,Gilbert,RL,2,1,7,1,Attchd,TA,Gd,Y,2Story
191000,1636,6,5,1998,1999,2.0,440.0,7500,60.0,Gilbert,RL,2,1,7,1,Attchd,TA,Gd,Y,2Story
178000,1571,6,7,1993,1994,2.0,380.0,7837,59.0,Gilbert,RL,2,1,7,1,Attchd,TA,Gd,Y,2Story
185000,1470,6,8,1993,1993,2.0,420.0,9765,,Gilbert,RL,2,1,6,1,BuiltIn,TA,Gd,Y,2Story
181316,1516,6,5,1994,1995,2.0,409.0,8803,,Gilbert,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
166000,1190,6,5,1993,1993,2.0,430.0,7250,58.0,Gilbert,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
178000,1593,6,5,1992,1993,2.0,389.0,9636,,Gilbert,RL,2,1,7,1,BuiltIn,TA,Gd,Y,2Story
174000,1481,6,5,1994,1995,2.0,343.0,8125,65.0,Gilbert,RL,2,1,6,1,Attchd,TA,Gd,Y,2Story
173000,1167,6,6,1992,1992,2.0,400.0,9248,,Gilbert,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
225000,1983,7,5,1999,1999,2.0,490.0,10762,,Gilbert,RL,2,1,9,1,Attchd,Gd,Gd,Y,2Story
180500,1442,7,5,1990,1990,2.0,500.0,11851,99.0,Gilbert,RL,2,0,5,0,Attchd,TA,Gd,Y,1Story
187500,1360,8,5,1984,1984,2.0,565.0,5814,,StoneBr,RL,1,0,4,1,Attchd,Gd,Gd,Y,1Story
501837,2234,9,5,2008,2009,3.0,1166.0,17423,63.0,StoneBr,RL,2,0,9,1,Attchd,Ex,Ex,Y,1Story
372500,2046,8,5,2008,2008,3.0,834.0,11844,80.0,StoneBr,RL,2,1,7,1,Attchd,Gd,Ex,Y,1Story
260000,1530,7,5,2005,2005,2.0,430.0,16158,124.0,StoneBr,RL,2,0,7,1,Attchd,Gd,Ex,Y,1Story
185000,1934,5,6,1977,1977,2.0,567.0,11900,85.0,Gilbert,RL,2,1,6,1,Attchd,TA,Gd,Y,2Story
260000,2353,7,7,1980,1980,2.0,484.0,13005,94.0,NWAmes,RL,2,1,10,1,Attchd,Ex,Gd,Y,2Story
181000,1586,6,5,1979,1998,2.0,435.0,17043,48.0,NWAmes,RL,2,0,7,1,Attchd,TA,Gd,Y,1Story
82500,1411,7,5,1977,1977,2.0,544.0,11900,85.0,NWAmes,RL,2,0,6,1,Attchd,TA,TA,Y,1Story
215000,1602,6,7,1977,2000,2.0,529.0,16635,,NWAmes,RL,2,0,8,1,Attchd,Gd,Gd,Y,1Story
154000,2050,7,6,1978,1978,2.0,529.0,13250,,NWAmes,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
200000,1671,6,6,1978,1986,2.0,484.0,10928,80.0,NWAmes,RL,2,0,7,1,Attchd,TA,TA,Y,1Story
249000,2673,7,7,1980,1991,2.0,441.0,12388,,NWAmes,RL,2,1,9,1,BuiltIn,Gd,Gd,Y,2Story
187500,1472,7,5,1980,1980,2.0,588.0,14115,,NWAmes,RL,2,0,6,2,Attchd,TA,Gd,Y,SLvl
184000,1707,6,5,1978,1998,2.0,479.0,11088,80.0,NWAmes,RL,2,0,7,1,Attchd,TA,TA,Y,1Story
278000,2524,8,5,1981,1981,2.0,542.0,9600,80.0,NWAmes,RL,2,1,9,1,Attchd,Gd,Gd,Y,1Story
157000,1601,7,5,1978,1978,2.0,478.0,11880,82.0,NWAmes,RL,2,0,7,1,Attchd,TA,Gd,Y,1Story
152000,1370,7,5,1976,1976,2.0,479.0,10400,80.0,NWAmes,RL,2,0,6,1,Attchd,TA,Gd,Y,1Story
197500,1868,5,7,1976,1976,2.0,484.0,10304,,NWAmes,RL,2,1,9,1,Attchd,Gd,TA,Y,2Story
240900,1884,7,5,2003,2003,2.0,581.0,7000,70.0,Somerst,FV,2,1,7,1,Attchd,Ex,Gd,Y,2Story
263435,1935,8,5,2009,2009,2.0,552.0,8004,75.0,Somerst,FV,2,1,8,0,BuiltIn,TA,Gd,Y,2Story
220000,1874,8,5,2000,2001,2.0,588.0,7500,,Somerst,FV,2,1,7,1,Attchd,Gd,Gd,Y,2Story
235000,1811,8,5,2002,2002,2.0,565.0,8470,,Somerst,FV,2,1,7,1,Attchd,Gd,Gd,Y,2Story
213000,1621,5,7,1975,1975,2.0,478.0,9373,,NWAmes,RL,2,0,7,2,Attchd,TA,Gd,Y,1Story
167900,1116,6,6,1974,1974,2.0,528.0,10140,78.0,NWAmes,RL,2,0,6,1,Attchd,TA,TA,Y,1Story
158000,1193,7,5,1975,1975,2.0,506.0,11050,85.0,NWAmes,RL,2,0,5,1,Attchd,TA,TA,Y,1Story
165000,1350,6,5,1974,1974,2.0,478.0,10140,78.0,NWAmes,RL,2,0,7,1,Attchd,TA,Gd,Y,1Story
158000,2119,6,6,1972,1972,2.0,583.0,10448,,NWAmes,RL,2,1,7,1,Attchd,TA,TA,Y,SLvl
136000,1792,5,5,1974,1974,0.0,0.0,9000,60.0,NAmes,RL,2,2,8,0,,TA,Gd,Y,2Story
148500,1002,5,6,1970,1970,2.0,902.0,8750,,NAmes,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
156000,1026,6,8,1969,2005,2.0,440.0,7930,61.0,NAmes,RL,1,0,5,0,Detchd,Gd,TA,Y,1Story
128000,1180,5,5,1970,1970,2.0,477.0,7830,,NAmes,RL,1,1,6,0,Attchd,TA,TA,Y,1Story
143000,1050,5,7,1971,1971,1.0,336.0,8510,,NAmes,RL,1,1,6,0,Attchd,TA,Gd,Y,1Story
76500,864,4,6,1970,1970,2.0,576.0,7038,60.0,NAmes,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
120500,864,4,6,1970,1970,2.0,660.0,6960,60.0,NAmes,RL,1,0,5,0,Detchd,Gd,TA,Y,1Story
124500,864,4,7,1970,1970,2.0,463.0,8120,70.0,NAmes,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
97000,864,4,6,1971,1971,2.0,576.0,10500,70.0,NAmes,RL,1,0,4,0,Detchd,TA,TA,Y,1Story
130000,864,4,7,1971,2006,2.0,576.0,9000,60.0,NAmes,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
111000,987,6,5,1973,1973,1.0,264.0,1680,21.0,BrDale,RM,1,1,5,0,Detchd,TA,TA,Y,2Story
125000,1365,5,6,1970,1970,2.0,440.0,2368,24.0,BrDale,RM,1,1,7,0,Attchd,TA,TA,Y,2Story
112000,1302,5,5,1971,1971,1.0,280.0,1680,21.0,BrDale,RM,2,1,6,0,Detchd,TA,TA,Y,2Story
97000,987,6,6,1972,1972,1.0,288.0,1680,21.0,BrDale,RM,1,1,5,0,Detchd,TA,TA,Y,2Story
118000,987,6,8,1972,2007,1.0,264.0,1680,21.0,BrDale,RM,1,1,5,0,Detchd,Gd,TA,Y,2Story
119500,1302,5,7,1972,1972,1.0,264.0,1680,21.0,BrDale,RM,2,1,6,0,Detchd,TA,TA,Y,2Story
143750,958,6,6,1976,1976,2.0,440.0,4928,,NPkVill,RL,2,0,5,0,Attchd,TA,Gd,Y,1Story
146000,1548,6,5,1976,1976,2.0,440.0,2308,24.0,NPkVill,RL,2,1,7,1,Detchd,TA,Gd,Y,2Story
148500,1456,6,6,1976,1976,2.0,440.0,2280,24.0,NPkVill,RL,2,1,7,1,Attchd,TA,Gd,Y,2Story
123000,1055,7,5,1975,1975,2.0,440.0,2280,24.0,NPkVill,RL,2,0,4,1,Attchd,TA,Gd,Y,1Story
147000,1322,6,5,1974,1974,2.0,440.0,2308,24.0,NPkVill,RL,2,1,6,1,Attchd,TA,TA,Y,2Story
137900,1456,6,5,1977,1977,2.0,440.0,2349,24.0,NPkVill,RL,2,1,6,1,Attchd,TA,Gd,Y,2Story
147000,1548,6,5,1978,1978,2.0,440.0,2364,24.0,NPkVill,RL,2,1,7,1,Detchd,TA,Gd,Y,2Story
148500,1441,6,6,1978,1978,2.0,440.0,2289,24.0,NPkVill,RL,2,1,7,1,Attchd,TA,TA,Y,2Story
